seed_defensive_op,func_name,var,security_sensitive_operation,security_sensitive_behavior,defensive_behavior
err-ptr-check,bridge_get_partnum,nvmem,nvmem_device_find,"When nvmem_device_find is called on prefix, it creates null pointer dereference risk because nvmem_device_find may return NULL if the device is not found.",The err-ptr-check is executed after the call to nvmem_device_find to prevent null pointer dereference by checking if nvmem is an error pointer before proceeding.
err-ptr-check,bpf_mkdir,inode,bpf_get_inode,"When bpf_get_inode allocates inode, it creates null pointer dereference risk because bpf_get_inode may return an error pointer that is not checked before use.",The err-ptr-check is executed after the inode assignment to prevent null pointer dereference by returning an error if inode is an error pointer.
err-ptr-check,drmm_vram_helper_init,vram_mm,drm_vram_helper_alloc_mm,"When drm_vram_helper_alloc_mm allocates memory for vram_mm, it creates null pointer dereference risk because drm_vram_helper_alloc_mm may return an error pointer if allocation fails.",The err-ptr-check is executed after the allocation to prevent null pointer dereference by checking if vram_mm is an error pointer before further use.
err-ptr-check,smoke_submit,vma,i915_vma_instance,"When i915_vma_instance operates on vma, it creates a null pointer dereference risk because i915_vma_instance may return an error pointer if the input parameters are invalid.",The err-ptr-check is executed after the assignment to vma to prevent null pointer dereference by returning an error code if vma is an error pointer.
err-ptr-check,ovl_create_volatile_dirty,d,ovl_lookup_or_create,"When ovl_lookup_or_create is called on d, it creates null pointer dereference risk because d may be NULL if dget fails.",The err-ptr-check is executed after the call to ovl_lookup_or_create to prevent null pointer dereference by returning an error code if d is an error pointer.
err-ptr-check,safexcel_invalidate_cache,cdesc,safexcel_add_cdesc,"When safexcel_add_cdesc allocates memory for cdesc, it creates null pointer dereference risk because cdesc may be NULL if safexcel_add_cdesc fails.",The err-ptr-check is executed after the allocation to prevent null pointer dereference by returning an error code if cdesc is an error pointer.
err-ptr-check,dm_bm_write_lock,p,dm_bufio_read,"When dm_bufio_read reads a buffer into p, it creates null pointer dereference risk because dm_bufio_read may return an error pointer that is not checked before use.",The err-ptr-check is executed after the assignment to p to prevent null pointer dereference by returning an error code if p indicates an error.
err-ptr-check,emit_wa_job,bb,xe_bb_new,"When xe_bb_new allocates memory for bb, it creates null pointer dereference risk because failure to allocate memory may result in bb being NULL.",The err-ptr-check is executed after the allocation to prevent null pointer dereference by checking if bb is an error pointer before further use.
err-ptr-check,mtk_gem_prime_import_sg_table,mtk_gem,mtk_gem_init,"When mtk_gem_init allocates memory for mtk_gem, it creates null pointer dereference risk because mtk_gem_init may return NULL if it fails to allocate memory.",The err-ptr-check is executed after mtk_gem initialization to prevent null pointer dereference by checking if mtk_gem is an error pointer before further use.
err-ptr-check,create_user_odp_mr,mr,alloc_cacheable_mr,"When alloc_cacheable_mr allocates memory for mr, it creates null pointer dereference risk because mr may be NULL if the allocation fails.",The err-ptr-check is executed after the allocation to prevent null pointer dereference by returning an error if mr is invalid.
err-ptr-check,mdp5_mixer_assign,global_state,mdp5_get_global_state,"When mdp5_get_global_state retrieves the global_state, it creates a null pointer dereference risk because mdp5_get_global_state may return an error pointer indicating failure.",The err-ptr-check is executed after retrieving global_state to prevent null pointer dereference by returning an error code if global_state is an error pointer.
err-ptr-check,dirty_cow_znode,zn,copy_znode,"When copy_znode is called on znode, it creates a null pointer dereference risk because copy_znode may return an error pointer if the allocation fails.",The err-ptr-check is executed after the call to copy_znode to prevent null pointer dereference by checking if zn is an error pointer before further use.
err-ptr-check,mmu_notifier_get_locked,subscription,ops,"When ops->alloc_notifier allocates memory for subscription, it creates null pointer dereference risk because ops->alloc_notifier may return NULL.",The err-ptr-check is executed after the allocation to prevent null pointer dereference by returning early if subscription is an error pointer.
err-ptr-check,soc_button_lookup_gpio,desc,gpiod_get_index,"When gpiod_get_index retrieves a gpio_desc for desc, it creates null pointer dereference risk because gpiod_get_index may return an error pointer if the GPIO cannot be found.",The err-ptr-check is executed after the assignment to prevent null pointer dereference by returning an error code if desc is an error pointer.
err-ptr-check,max6650_read,data,max6650_update_device,"When max6650_update_device is called on dev, it creates null pointer dereference risk because max6650_update_device may return NULL if the device update fails.",The err-ptr-check is executed after the assignment to prevent null pointer dereference by returning an error code if data is an error pointer.
err-ptr-check,snd_soc_dapm_pinctrl_event,s,pinctrl_lookup_state,"When pinctrl_lookup_state is called on p with priv->active_state or priv->sleep_state, it creates null pointer dereference risk because pinctrl_lookup_state may return an error pointer if the state is not found.",The err-ptr-check is executed after the pinctrl_lookup_state calls to prevent null pointer dereference by checking if s is an error pointer before further use.
err-ptr-check,apparmor_secctx_to_secid,label,aa_label_strn_parse,"When aa_label_strn_parse parses secdata into label, it creates null pointer dereference risk because label may be NULL if the parsing fails.",The err-ptr-check is executed after the label assignment to prevent dereferencing an error pointer by returning an error code if label is invalid.
err-ptr-check,vfio_iommufd_physical_bind,idev,iommufd_device_bind,"When iommufd_device_bind binds the device with ictx and vdev->dev, it creates a null pointer dereference risk because iommufd_device_bind may return an error pointer if the binding fails.",The err-ptr-check is executed after the call to iommufd_device_bind to prevent null pointer dereference by checking if idev is an error pointer before further use.
err-ptr-check,__devm_regmap_init_sccb,bus,regmap_get_sccb_bus,"When regmap_get_sccb_bus is called on i2c and config, it creates null pointer dereference risk because regmap_get_sccb_bus may return an error pointer if the bus initialization fails.",The err-ptr-check is executed after the call to regmap_get_sccb_bus to prevent null pointer dereference by checking if bus is an error pointer before further use.
err-ptr-check,mlxsw_sp_acl_tcam_ventry_migrate,new_entry,mlxsw_sp_acl_tcam_entry_create,"When mlxsw_sp_acl_tcam_entry_create creates new_entry, it creates null pointer dereference risk because new_entry may be NULL if the entry creation fails.",The err-ptr-check is executed after new_entry is assigned to prevent null pointer dereference by returning an error if new_entry is an error pointer.
err-ptr-check,ib_uverbs_alloc_pd,uobj,uobj_alloc,"When uobj_alloc allocates a uobj, it creates a risk of dereferencing an error pointer because uobj_alloc may return an error value indicating failure.",The err-ptr-check is executed after the allocation to prevent dereferencing an error pointer by returning an error code if uobj is an error.
err-ptr-check,rxgk_construct_response,gk,rxgk_get_key,"When rxgk_get_key retrieves the key for gk, it creates null pointer dereference risk because rxgk_get_key may return an error pointer if the key retrieval fails.",The err-ptr-check is executed after the key retrieval to prevent null pointer dereference by returning an error code if gk is an error pointer.
err-ptr-check,mlxsw_sp_port_mdb_add,mdb_entry,mlxsw_sp_mc_mdb_entry_get,"When mlxsw_sp_mc_mdb_entry_get retrieves mdb_entry, it creates a risk of dereferencing an error pointer because the function may return an error code instead of a valid pointer.",The err-ptr-check is executed after the retrieval of mdb_entry to prevent null pointer dereference by checking if mdb_entry indicates an error before further use.
err-ptr-check,catu_init_sg_table,catu_table,tmc_alloc_sg_table,"When tmc_alloc_sg_table allocates memory for catu_table, it creates null pointer dereference risk because tmc_alloc_sg_table may return an error pointer indicating allocation failure.",The err-ptr-check is executed after the allocation to prevent null pointer dereference by returning early if catu_table is an error pointer.
