sample_index,seed_defensive_op,func_name,var,security_sensitive_operation,sample_reason,source_kind,source_reference,code_excerpt
193,negative-check,os_poll,ret,poll,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
194,negative-check,video_open,ret,v4l2_fh_open,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
195,negative-check,snd_pcm_open_file,err,snd_pcm_open_substream,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
196,negative-check,usb_get_function_instance,ret,request_module,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
197,negative-check,abituguru3_init,err,abituguru3_dmi_detect,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
198,negative-check,cinergyt2_fe_read_status,ret,dvb_usb_generic_rw,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
199,negative-check,imx_probe,ret,of_reserved_mem_device_init_by_name,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
0,err-ptr-check,mi_flush_dw,cs,intel_ring_begin,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
1,err-ptr-check,gpu_cc_qcm2290_probe,regmap,qcom_cc_map,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
2,err-ptr-check,ath10k_wmi_vdev_restart,skb,ar,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
3,err-ptr-check,drm_atomic_helper_connector_hdmi_check,crtc_state,drm_atomic_get_crtc_state,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
4,err-ptr-check,r535_tmds_edid_get,ctrl,nvkm_gsp_rm_ctrl_get,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
5,err-ptr-check,mlx4_map_cmd,mailbox,mlx4_alloc_cmd_mailbox,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
6,err-ptr-check,show_in_reg,data,nct6775_update_device,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
7,err-ptr-check,create_empty_batch,obj,i915_gem_object_create_internal,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
8,err-ptr-check,sdio_uart_init,tty_drv,tty_alloc_driver,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
9,err-ptr-check,cifs_xattr_set,tlink,cifs_sb_tlink,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
10,err-ptr-check,dasd_device_ping,device,dasd_device_from_cdev,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
11,err-ptr-check,__live_lrc_state,ce,intel_context_create,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
12,err-ptr-check,virt_platform_init,pdev1,platform_device_register_simple,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
13,err-ptr-check,sdhci_pxav3_probe,host,sdhci_pltfm_init,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
14,err-ptr-check,tape_std_mtoffl,request,tape_alloc_request,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
15,err-ptr-check,orangefs_write_begin,folio,__filemap_get_folio,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
16,err-ptr-check,bcm63xx_timer_init,periph_clk,clk_get,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
17,err-ptr-check,etnaviv_bind,drm,drm_dev_alloc,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
18,err-ptr-check,glk_read_degamma_lut,blob,drm_property_create_blob,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
19,err-ptr-check,tdx_td_init,init_vm,memdup_user,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
20,err-ptr-check,tegra_nand_setup_interface,timings,nand_get_sdr_timings,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
21,err-ptr-check,hung_task_tests_init,hung_task_dir,debugfs_create_dir,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
22,err-ptr-check,nxp_c45_mdo_upd_txsa,phy_secy,nxp_c45_find_secy,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
23,err-ptr-check,vfio_cdx_probe,vdev,vfio_alloc_device,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
24,err-ptr-check,bpa10x_set_diag,skb,__hci_cmd_sync,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
25,err-ptr-check,ext4_acquire_dquot,handle,ext4_journal_start,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
26,err-ptr-check,igt_ctx_readonly,file,mock_file,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
27,err-ptr-check,mthca_INIT_HCA,mailbox,mthca_alloc_mailbox,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
28,err-ptr-check,nfs4_proc_layoutreturn,task,rpc_run_task,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
29,err-ptr-check,sun55i_gmac200_set_syscon,regmap,syscon_regmap_lookup_by_phandle,paper_table_operation,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
30,err-ptr-check,nsim_fib6_rt_insert,fib6_rt,nsim_fib6_rt_create,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
31,err-ptr-check,of_ti_clk_register_omap_hw,clk,of_ti_clk_register,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
32,err-ptr-check,pf_provision_vf_lmem,bo,xe_bo_create_pin_range_novm,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
33,err-ptr-check,fscrypt_symlink_getattr,link,inode,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
34,err-ptr-check,ext4_dx_add_entry,frame,dx_probe,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
35,err-ptr-check,dell_uart_bl_pdev_probe,ctrl_dev,get_serdev_controller,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
36,err-ptr-check,rockchip_drm_platform_probe,match,rockchip_drm_match_add,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
37,err-ptr-check,dma_request_chan,chan,of_dma_request_slave_channel,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
38,err-ptr-check,con3215_init,cdev,ccw_device_create_console,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
39,err-ptr-check,_of_has_opp_microwatt_property,opp,dev_pm_opp_find_freq_ceil,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
40,err-ptr-check,btrfs_read_node_slot,eb,read_tree_block,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
41,err-ptr-check,ubifs_lpt_calc_hash,desc,ubifs_hash_get_desc,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
42,err-ptr-check,ath10k_wmi_gpio_output,skb,ar,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
43,err-ptr-check,devx_umem_get,umem_dmabuf,ib_umem_dmabuf_get_pinned,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
44,err-ptr-check,ffs_epfile_ioctl,ep,ffs_epfile_wait_ep,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
45,err-ptr-check,fuse_file_passthrough_open,fb,fuse_passthrough_open,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
46,err-ptr-check,audit_tag_tree,paths,collect_paths,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
47,err-ptr-check,vgdev_output_init,primary,virtio_gpu_plane_init,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
48,err-ptr-check,komeda_timing_ctrlr_validate,c_st,komeda_component_get_state_and_set_user,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
49,err-ptr-check,iopt_alloc_file_pages,pages,iopt_alloc_pages,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
50,err-ptr-check,__wrap_acpi_evaluate_dsm,obj,ops,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
51,err-ptr-check,mbox_request_channel,chan,mbox,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
52,err-ptr-check,ath10k_wmi_report_radar_found,skb,ar,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
53,err-ptr-check,btbcm_initialize,skb,btbcm_read_local_version,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
54,err-ptr-check,xe_bo_dumb_create,bo,xe_bo_create_user,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
55,err-ptr-check,__devm_cxl_add_port,port,cxl_port_alloc,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
56,err-ptr-check,crypto_ctr_create,inst,skcipher_alloc_instance_simple,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
57,err-ptr-check,create_fdb_sub_ns_prio_chain,ns,fs_create_namespace,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
58,err-ptr-check,blk_mq_alloc_queue,q,blk_alloc_queue,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
59,err-ptr-check,pvcalls_front_connect,map,pvcalls_enter_sock,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
60,err-ptr-check,gru_set_context_option,gts,gru_find_lock_gts,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
61,err-ptr-check,ath10k_wmi_peer_create,skb,ar,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
62,err-ptr-check,intel_th_msc_open,iter,msc_iter_install,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
63,err-ptr-check,rpmsg_chrdev_probe,eptdev,rpmsg_chrdev_eptdev_alloc,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
64,err-ptr-check,of_fpga_region_probe,mgr,of_fpga_region_get_mgr,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
65,err-ptr-check,a6xx_create_private_vm,mmu,msm_iommu_pagetable_create,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
66,err-ptr-check,implicit_get_child_mr,odp,ib_umem_odp_alloc_child,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
67,err-ptr-check,dbfs_diag0c_create,diag0c_data,diag0c_store,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
68,err-ptr-check,make_device_exclusive,page,get_user_page_vma_remote,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
69,err-ptr-check,iommufd_hwpt_set_dirty_tracking,hwpt_paging,iommufd_get_hwpt_paging,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
70,err-ptr-check,erofs_fscache_register_fs,fscache,erofs_fscache_register_cookie,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
71,err-ptr-check,cn10k_mdo_add_secy,txsc,cn10k_mcs_create_txsc,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
72,err-ptr-check,btrfs_init_log_root_tree,log_root,alloc_log_tree,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
73,err-ptr-check,ath10k_wmi_force_fw_hang,skb,ar,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
74,err-ptr-check,mpage_map_and_submit_extent,io_end_vec,ext4_alloc_io_end_vec,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
75,err-ptr-check,ath10k_wmi_addba_set_resp,skb,ar,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
76,err-ptr-check,udf_nfs_get_inode,inode,udf_iget,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
77,err-ptr-check,hostfs_create,inode,hostfs_iget,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
78,err-ptr-check,pvt_probe,pvt,pvt_create_data,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
79,err-ptr-check,mtk_clk_register_muxes,regmap_hwv,mtk_clk_get_hwv_regmap,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
80,err-ptr-check,v9fs_vfs_mkspecial,fid,v9fs_create,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
81,err-ptr-check,devm_iio_dmaengine_buffer_setup_ext,buffer,iio_dmaengine_buffer_setup_ext,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
82,err-ptr-check,__arch_setup_additional_pages,vma,vdso_install_vvar_mapping,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
83,err-ptr-check,xe_gt_alloc,ordered_wq,drmm_alloc_ordered_workqueue,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
84,err-ptr-check,mshw0011_probe,bat0,i2c_acpi_new_device,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
85,err-ptr-check,mlx5_esw_bridge_ingress_table_init,ingress_ft,mlx5_esw_bridge_table_create,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
86,err-ptr-check,ulpi_phy_create,phy,phy_create,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
87,err-ptr-check,vf50_ts_probe,channels,iio_channel_get_all,deterministic_random_fill,historical_pattern,err-ptr-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160510.parsed.json,
